Periodo;Semana;Código;Ubicación;Genética;Estado;Dia Proceso;Fecha Evento;Partos;Entrada;Grupo
202511;48;C8130;LDC;1050;L;7;24/11/2025;3;01/10/2024;31
202511;48;C8132;LDC;1050;S;70;22/09/2025;2;03/12/2024;39
202511;48;C8133;LDC;1050;L;11;20/11/2025;3;01/10/2024;31
202511;48;C8139;LDC;1050;S;108;15/08/2025;2;30/10/2024;33
202511;48;C8141;LDC;1050;L;1;30/11/2025;3;01/10/2024;32
202511;48;C8142;LDC;1050;S;87;05/09/2025;2;20/11/2024;36
202511;48;C8143;LDC;SUPERCERDA;S;95;28/08/2025;2;01/10/2024;35
202511;48;C8145;LDC;SUPERCERDA;L;4;27/11/2025;3;01/10/2024;32
202511;48;C8147;LDC;1050;L;12;19/11/2025;3;01/10/2024;31
202511;48;C8149;LDC;1050;S;96;27/08/2025;2;01/10/2024;35
202511;48;C8150;LDC;1050;S;116;07/08/2025;2;01/10/2024;32
202511;48;C8151;LDC;SUPERCERDA;S;73;19/09/2025;2;30/10/2024;38
202511;48;C8154;LDC;1050;S;60;02/10/2025;2;01/10/2024;40
202511;48;C8155;LDC;1050;S;50;12/10/2025;2;03/12/2024;42
202511;48;C8158;LDC;1050;S;35;27/10/2025;2;01/10/2024;44
202511;48;C8160;LDC;1050;L;18;13/11/2025;3;01/10/2024;30
202511;48;C8161;LDC;1050;S;113;10/08/2025;2;01/10/2024;33
202511;48;C8163;LDC;1050;S;80;12/09/2025;2;30/10/2024;37
202511;48;C8166;LDC;1050;S;97;26/08/2025;2;30/10/2024;35
202511;48;C8168;LDC;1050;S;21;10/11/2025;2;30/10/2024;46
202511;48;C8169;LDC;1050;S;27;04/11/2025;2;03/12/2024;45
202511;48;C8173;LDC;1050;S;107;16/08/2025;2;30/10/2024;33
202511;48;C8174;LDC;1050;S;112;11/08/2025;2;01/10/2024;33
202511;48;C8176;LDC;1050;L;1;30/11/2025;3;30/10/2024;32
202511;48;C8177;ML;1050;S;52;10/10/2025;2;20/11/2024;41
202511;48;C8179;LDC;SUPERCERDA;S;94;29/08/2025;2;30/10/2024;35
202511;48;C8183;LDC;1050;S;105;18/08/2025;2;30/10/2024;34
202511;48;C8184;LDC;SUPERCERDA;S;100;23/08/2025;2;30/10/2024;34
202511;48;C8186;LDC;SUPERCERDA;S;108;15/08/2025;2;30/10/2024;33
202511;48;C8187;LDC;1050;S;97;26/08/2025;2;30/10/2024;35
202511;48;C8188;LDC;SUPERCERDA;S;83;09/09/2025;2;30/10/2024;37
202511;48;C8190;LDC;1050;S;101;22/08/2025;2;30/10/2024;34
202511;48;C8191;LDC;1050;S;87;05/09/2025;2;20/11/2024;36
202511;48;C8196;LDC;1050;S;115;08/08/2025;2;01/10/2024;32
202511;48;C8199;LDC;1050;S;97;26/08/2025;2;30/10/2024;35
202511;48;C8200;LDC;1050;S;101;22/08/2025;2;30/10/2024;34
202511;48;C8201;LDC;SUPERCERDA;S;80;12/09/2025;2;30/10/2024;37
202511;48;C8204;LDC;1050;S;86;06/09/2025;2;30/10/2024;36
202511;48;C8209;LDC;1050;S;101;22/08/2025;2;30/10/2024;34
202511;48;C8212;LDC;1050;S;65;27/09/2025;2;03/12/2024;39
202511;48;C8216;LDC;1050;S;61;01/10/2025;2;30/10/2024;40
202511;48;C8217;LDC;1050;S;98;25/08/2025;2;30/10/2024;35
202511;48;C8221;LDC;1050;S;76;16/09/2025;2;30/10/2024;38
202511;48;C8223;LDC;1050;S;76;16/09/2025;2;30/10/2024;38
202511;48;C8229;LDC;SUPERCERDA;S;101;22/08/2025;2;30/10/2024;34
202511;48;C8230;LDC;SUPERCERDA;S;101;22/08/2025;2;30/10/2024;34
202511;48;C8231;LDC;SUPERCERDA;S;97;26/08/2025;2;30/10/2024;35
202511;48;C8232;LDC;SUPERCERDA;S;94;29/08/2025;2;30/10/2024;35
202511;48;C8233;LDC;SUPERCERDA;S;92;31/08/2025;2;30/10/2024;36
202511;48;C8234;LDC;SUPERCERDA;S;97;26/08/2025;2;30/10/2024;35
202511;48;C8235;LDC;1050;S;27;04/11/2025;2;30/10/2024;45
202511;48;C8237;LDC;1050;S;105;18/08/2025;1;30/10/2024;34
202511;48;C8238;LDC;1050;S;49;13/10/2025;2;03/12/2024;42
202511;48;C8243;LDC;1050;S;87;05/09/2025;2;30/10/2024;36
202511;48;C8244;LDC;1050;S;30;01/11/2025;2;02/01/2025;44
202511;48;C8245;LDC;1050;A;7;24/11/2025;2;03/12/2024;40
202511;48;C8247;LDC;1050;S;90;02/09/2025;2;30/10/2024;36
202511;48;C8251;LDC;SUPERCERDA;S;49;13/10/2025;2;20/11/2024;42
202511;48;C8255;LDC;SUPERCERDA;S;73;19/09/2025;2;20/11/2024;38
202511;48;C8257;LDC;1050;S;62;30/09/2025;2;03/12/2024;40
202511;48;C8259;LDC;1050;S;94;29/08/2025;2;20/11/2024;35
202511;48;C8265;LDC;1050;S;27;04/11/2025;2;02/01/2025;45
202511;48;C8266;LDC;1050;S;75;17/09/2025;2;20/11/2024;38
202511;48;C8269;LDC;1050;S;87;05/09/2025;2;20/11/2024;36
202511;48;C8271;LDC;SUPERCERDA;S;67;25/09/2025;2;20/11/2024;39
202511;48;C8272;LDC;1050;S;70;22/09/2025;2;03/12/2024;39
202511;48;C8274;LDC;1050;S;80;12/09/2025;2;20/11/2024;37
202511;48;C8276;LDC;1050;S;89;03/09/2025;2;20/11/2024;36
202511;48;C8278;LDC;1050;S;62;30/09/2025;2;03/12/2024;40
202511;48;C8279;LDC;1050;S;37;25/10/2025;2;02/01/2025;43
202511;48;C8282;LDC;1050;S;76;16/09/2025;2;20/11/2024;38
202511;48;C8285;LDC;1050;S;90;02/09/2025;2;30/10/2024;36
202511;48;C8286;LDC;1050;S;76;16/09/2025;2;20/11/2024;38
202511;48;C8287;LDC;1050;S;76;16/09/2025;2;20/11/2024;38
202511;48;C8288;LDC;1050;S;80;12/09/2025;2;20/11/2024;37
202511;48;C8290;LDC;1050;S;79;13/09/2025;2;20/11/2024;37
202511;48;C8294;LDC;SUPERCERDA;S;90;02/09/2025;2;30/10/2024;36
202511;48;C8297;LDC;1050;S;67;25/09/2025;2;03/12/2024;39
202511;48;C8300;LDC;1050;S;66;26/09/2025;2;03/12/2024;39
202511;48;C8302;LDC;1050;S;77;15/09/2025;2;20/11/2024;38
202511;48;C8303;LDC;1050;S;69;23/09/2025;2;20/11/2024;39
202511;48;C8304;LDC;1050;S;50;12/10/2025;2;20/11/2024;42
202511;48;C8306;LDC;1050;S;63;29/09/2025;2;03/12/2024;40
202511;48;C8307;LDC;SUPERCERDA;S;91;01/09/2025;2;20/11/2024;36
202511;48;C8308;LDC;1050;S;75;17/09/2025;2;20/11/2024;38
202511;48;C8310;LDC;1050;S;66;26/09/2025;2;03/12/2024;39
202511;48;C8316;LDC;1050;S;62;30/09/2025;2;03/12/2024;40
202511;48;C8317;LDC;1050;S;67;25/09/2025;2;03/12/2024;39
202511;48;C8318;LDC;1050;S;56;06/10/2025;2;03/12/2024;41
202511;48;C8319;LDC;1050;S;82;10/09/2025;2;20/11/2024;37
202511;48;C8321;LDC;1050;S;78;14/09/2025;2;20/11/2024;38
202511;48;C8322;LDC;1050;S;70;22/09/2025;2;03/12/2024;39
202511;48;C8325;LDC;1050;S;80;12/09/2025;2;20/11/2024;37
202511;48;C8326;LDC;1050;S;31;31/10/2025;2;03/12/2024;44
202511;48;C8327;LDC;1050;S;79;13/09/2025;2;20/11/2024;37
202511;48;C8328;LDC;1050;S;83;09/09/2025;2;30/10/2024;37
202511;48;C8329;LDC;1050;S;89;03/09/2025;2;20/11/2024;36
202511;48;C8334;LDC;1050;S;52;10/10/2025;2;03/12/2024;41
202511;48;C8336;LDC;SUPERCERDA;S;62;30/09/2025;2;03/12/2024;40
202511;48;C8337;LDC;1050;S;52;10/10/2025;2;03/12/2024;41
202511;48;C8339;LDC;1050;S;45;17/10/2025;2;03/12/2024;42
202511;48;C8340;LDC;1050;W;4;27/11/2025;2;02/01/2025;29
202511;48;C8344;LDC;1050;S;7;24/11/2025;2;29/01/2025;48
202511;48;C8351;LDC;SUPERCERDA;S;3;28/11/2025;2;02/01/2025;48
202511;48;C8352;LDC;SUPERCERDA;S;55;07/10/2025;2;03/12/2024;41
202511;48;C8354;LDC;SUPERCERDA;S;14;17/11/2025;2;29/01/2025;47
202511;48;C8357;LDC;SUPERCERDA;S;56;06/10/2025;2;03/12/2024;41
202511;48;C8358;LDC;1050;S;42;20/10/2025;2;03/12/2024;43
202511;48;C8359;LDC;SUPERCERDA;S;52;10/10/2025;2;03/12/2024;41
202511;48;C8363;LDC;SUPERCERDA;S;49;13/10/2025;2;03/12/2024;42
202511;48;C8364;LDC;SUPERCERDA;S;60;02/10/2025;2;03/12/2024;40
202511;48;C8373;LDC;SUPERCERDA;S;55;07/10/2025;2;03/12/2024;41
202511;48;C8375;LDC;SUPERCERDA;S;62;30/09/2025;2;03/12/2024;40
202511;48;C8376;LDC;1050;W;25;06/11/2025;2;02/01/2025;26
202511;48;C8379;LDC;SUPERCERDA;L;4;27/11/2025;2;03/12/2024;32
202511;48;C8387;LDC;1050;L;2;29/11/2025;2;19/02/2025;32
202511;48;C8388;LDC;1050;S;13;18/11/2025;2;02/01/2025;47
202511;48;C8390;LDC;1050;H;1;30/11/2025;2;02/01/2025;45
202511;48;C8391;LDC;SUPERCERDA;L;9;22/11/2025;2;02/01/2025;31
202511;48;C8392;LDC;1050;S;37;25/10/2025;2;02/01/2025;43
202511;48;C8393;LDC;SUPERCERDA;S;24;07/11/2025;2;02/01/2025;45
202511;48;C8395;LDC;1050;S;38;24/10/2025;2;02/01/2025;43
202511;48;C8396;LDC;1050;S;32;30/10/2025;2;02/01/2025;44
202511;48;C8398;LDC;SUPERCERDA;S;33;29/10/2025;2;02/01/2025;44
202511;48;C8399;LDC;1050;S;17;14/11/2025;2;02/01/2025;46
202511;48;C8401;LDC;1050;S;28;03/11/2025;2;02/01/2025;45
202511;48;C8402;LDC;1050;S;83;09/09/2025;2;01/12/2024;37
202511;48;C8404;LDC;1050;S;113;10/08/2025;1;03/03/2025;33
202511;48;C8405;LDC;1050;S;44;18/10/2025;2;02/01/2025;42
202511;48;C8407;LDC;1050;S;31;31/10/2025;2;02/01/2025;44
202511;48;C8409;LDC;1050;S;16;15/11/2025;2;29/01/2025;46
202511;48;C8411;LDC;1050;S;23;08/11/2025;2;02/01/2025;45
202511;48;C8412;LDC;SUPERCERDA;S;45;17/10/2025;2;02/01/2025;42
202511;48;C8413;LDC;1050;S;17;14/11/2025;2;02/01/2025;46
202511;48;C8414;LDC;SUPERCERDA;S;42;20/10/2025;2;02/01/2025;43
202511;48;C8416;LDC;1050;S;27;04/11/2025;2;02/01/2025;45
202511;48;C8417;LDC;SUPERCERDA;H;10;21/11/2025;2;02/01/2025;44
202511;48;C8419;LDC;SUPERCERDA;S;94;29/08/2025;1;18/02/2025;35
202511;48;C8423;LDC;SUPERCERDA;S;24;07/11/2025;2;02/01/2025;45
202511;48;C8424;LDC;SUPERCERDA;S;24;07/11/2025;2;02/01/2025;45
202511;48;C8426;LDC;SUPERCERDA;S;28;03/11/2025;2;02/01/2025;45
202511;48;C8428;LDC;1050;S;10;21/11/2025;2;02/01/2025;47
202511;48;C8429;LDC;SUPERCERDA;S;17;14/11/2025;2;02/01/2025;46
202511;48;C8430;LDC;SUPERCERDA;S;10;21/11/2025;2;29/01/2025;47
202511;48;C8431;LDC;SUPERCERDA;S;9;22/11/2025;2;02/01/2025;47
202511;48;C8432;LDC;SUPERCERDA;S;24;07/11/2025;2;02/01/2025;45
202511;48;C8433;LDC;1050;S;10;21/11/2025;2;29/01/2025;47
202511;48;C8434;LDC;SUPERCERDA;S;21;10/11/2025;2;02/01/2025;46
202511;48;C8435;LDC;1050;S;13;18/11/2025;2;29/01/2025;47
202511;48;C8437;LDC;1050;S;10;21/11/2025;2;02/01/2025;47
202511;48;C8438;LDC;SUPERCERDA;S;24;07/11/2025;2;02/01/2025;45
202511;48;C8441;LDC;1050;S;21;10/11/2025;2;02/01/2025;46
202511;48;C8448;LDC;SUPERCERDA;L;3;28/11/2025;2;18/02/2025;32
202511;48;C8459;LDC;1050;S;21;10/11/2025;2;02/01/2025;46
202511;48;C8462;LDC;1050;W;0;01/12/2025;2;29/01/2025;29
202511;48;C8466;LDC;1050;S;17;14/11/2025;2;02/01/2025;46
202511;48;C8482;LDC;1050;W;4;27/11/2025;2;29/01/2025;29
202511;48;C8483;LDC;1050;W;4;27/11/2025;2;29/01/2025;29
202511;48;C8485;LDC;SUPERCERDA;S;20;11/11/2025;2;02/01/2025;46
202511;48;C8486;LDC;1050;L;19;12/11/2025;2;29/01/2025;30
202511;48;C8488;LDC;SUPERCERDA;S;13;18/11/2025;2;29/01/2025;47
202511;48;C8489;LDC;1050;S;14;17/11/2025;2;29/01/2025;47
202511;48;C8490;LDC;1050;W;11;20/11/2025;2;29/01/2025;28
202511;48;C8491;LDC;1050;S;91;01/09/2025;1;29/01/2025;36
202511;48;C8496;LDC;1050;L;18;13/11/2025;2;29/01/2025;30
202511;48;C8497;LDC;1050;W;0;01/12/2025;2;29/01/2025;29
202511;48;C8499;LDC;1050;L;17;14/11/2025;2;29/01/2025;30
202511;48;C8500;LDC;1050;W;4;27/11/2025;2;29/01/2025;29
202511;48;C8501;LDC;SUPERCERDA;S;14;17/11/2025;2;29/01/2025;47
202511;48;C8503;LDC;1050;S;105;18/08/2025;1;18/02/2025;34
202511;48;C8504;LDC;1050;L;7;24/11/2025;2;18/02/2025;31
202511;48;C8505;LDC;SUPERCERDA;L;12;19/11/2025;2;18/02/2025;31
202511;48;C8506;LDC;SUPERCERDA;S;10;21/11/2025;2;29/01/2025;47
202511;48;C8507;LDC;1050;L;18;13/11/2025;2;29/01/2025;30
202511;48;C8510;LDC;1050;S;107;16/08/2025;1;18/02/2025;33
202511;48;C8513;LDC;1050;L;9;22/11/2025;2;18/02/2025;31
202511;48;C8515;ML;1050;L;6;25/11/2025;2;19/02/2025;31
202511;48;C8517;LDC;1050;L;2;29/11/2025;2;03/03/2025;32
202511;48;C8518;LDC;SUPERCERDA;S;3;28/11/2025;2;29/01/2025;48
202511;48;C8524;LDC;1050;S;105;18/08/2025;1;20/02/2025;34
202511;48;C8528;LDC;SUPERCERDA;S;91;01/09/2025;1;03/03/2025;36
202511;48;C8532;LDC;SUPERCERDA;S;14;17/11/2025;1;02/04/2025;47
202511;48;C8534;LDC;1050;L;19;12/11/2025;2;19/02/2025;29
202511;48;C8538;LDC;1050;W;0;01/12/2025;2;19/02/2025;29
202511;48;C8544;LDC;SUPERCERDA;W;4;27/11/2025;2;29/01/2025;29
202511;48;C8546;LDC;1050;L;7;24/11/2025;2;18/02/2025;31
202511;48;C8548;LDC;1050;S;116;07/08/2025;1;19/02/2025;32
202511;48;C8551;LDC;1050;L;5;26/11/2025;2;18/02/2025;31
202511;48;C8552;LDC;1050;L;8;23/11/2025;2;18/02/2025;31
202511;48;C8554;LDC;1050;S;113;10/08/2025;1;03/03/2025;33
202511;48;C8555;LDC;SUPERCERDA;S;87;05/09/2025;1;18/02/2025;36
202511;48;C8556;LDC;1050;L;4;27/11/2025;2;18/02/2025;32
202511;48;C8557;LDC;1050;L;2;29/11/2025;2;19/02/2025;32
202511;48;C8559;LDC;1050;L;4;27/11/2025;2;18/02/2025;32
202511;48;C8560;LDC;1050;L;11;20/11/2025;2;18/02/2025;31
202511;48;C8563;LDC;1050;L;14;17/11/2025;2;19/02/2025;30
202511;48;C8566;LDC;1050;S;72;20/09/2025;1;12/04/2025;38
202511;48;C8568;LDC;SUPERCERDA;L;17;14/11/2025;2;18/02/2025;30
202511;48;C8570;LDC;1050;L;11;20/11/2025;2;18/02/2025;31
202511;48;C8572;LDC;1050;S;107;16/08/2025;1;03/03/2025;33
202511;48;C8573;LDC;SUPERCERDA;L;5;26/11/2025;2;18/02/2025;32
202511;48;C8574;LDC;1050;S;90;02/09/2025;1;02/04/2025;36
202511;48;C8575;LDC;1050;S;89;03/09/2025;1;02/04/2025;36
202511;48;C8576;LDC;1050;S;107;16/08/2025;1;18/02/2025;33
202511;48;C8579;LDC;1050;L;2;29/11/2025;2;18/02/2025;32
202511;48;C8580;LDC;SUPERCERDA;L;11;20/11/2025;2;18/02/2025;31
202511;48;C8583;LDC;1050;L;4;27/11/2025;2;18/02/2025;32
202511;48;C8584;LDC;1050;S;113;10/08/2025;1;03/03/2025;33
202511;48;C8585;LDC;SUPERCERDA;L;12;19/11/2025;2;18/02/2025;31
202511;48;C8587;LDC;1050;L;4;27/11/2025;2;03/03/2025;32
202511;48;C8588;LDC;SUPERCERDA;L;3;28/11/2025;2;18/02/2025;32
202511;48;C8590;LDC;1050;S;117;06/08/2025;1;18/02/2025;32
202511;48;C8591;LDC;SUPERCERDA;L;15;16/11/2025;2;18/02/2025;30
202511;48;C8593;LDC;1050;S;113;10/08/2025;1;03/03/2025;33
202511;48;C8595;LDC;1050;L;4;27/11/2025;2;18/02/2025;32
202511;48;C8596;LDC;SUPERCERDA;S;77;15/09/2025;1;02/04/2025;38
202511;48;C8597;LDC;SUPERCERDA;S;107;16/08/2025;1;03/03/2025;33
202511;48;C8598;LDC;SUPERCERDA;S;107;16/08/2025;1;03/03/2025;33
202511;48;C8599;LDC;1050;S;90;02/09/2025;1;02/04/2025;36
202511;48;C8604;LDC;1050;S;73;19/09/2025;1;12/04/2025;38
202511;48;C8605;LDC;1050;S;111;12/08/2025;1;03/03/2025;33
202511;48;C8606;LDC;1050;S;111;12/08/2025;1;03/03/2025;33
202511;48;C8609;LDC;SUPERCERDA;S;96;27/08/2025;1;03/03/2025;35
202511;48;C8610;LDC;1050;S;80;12/09/2025;1;02/04/2025;37
202511;48;C8611;LDC;SUPERCERDA;S;87;05/09/2025;1;03/03/2025;36
202511;48;C8616;LDC;1050;S;91;01/09/2025;1;03/03/2025;36
202511;48;C8617;LDC;1050;S;91;01/09/2025;1;03/03/2025;36
202511;48;C8620;LDC;1050;S;90;02/09/2025;1;02/04/2025;36
202511;48;C8621;LDC;1050;S;91;01/09/2025;1;03/03/2025;36
202511;48;C8626;LDC;1050;S;79;13/09/2025;1;03/03/2025;37
202511;48;C8627;LDC;1050;S;96;27/08/2025;1;03/03/2025;35
202511;48;C8628;LDC;SUPERCERDA;S;58;04/10/2025;1;02/04/2025;40
202511;48;C8629;LDC;1050;S;100;23/08/2025;1;03/03/2025;34
202511;48;C8632;LDC;SUPERCERDA;S;112;11/08/2025;1;03/03/2025;33
202511;48;C8633;LDC;1050;S;107;16/08/2025;1;03/03/2025;33
202511;48;C8634;LDC;1050;S;113;10/08/2025;1;03/03/2025;33
202511;48;C8637;LDC;1050;S;98;25/08/2025;1;03/03/2025;35
202511;48;C8639;LDC;1050;S;84;08/09/2025;1;02/04/2025;37
202511;48;C8641;LDC;1050;S;112;11/08/2025;1;03/03/2025;33
202511;48;C8643;LDC;1050;S;107;16/08/2025;1;03/03/2025;33
202511;48;C8644;LDC;SUPERCERDA;S;93;30/08/2025;1;03/03/2025;35
202511;48;C8646;LDC;1050;S;90;02/09/2025;1;03/03/2025;36
202511;48;C8647;LDC;1050;S;84;08/09/2025;1;02/04/2025;37
202511;48;C8648;LDC;SUPERCERDA;S;84;08/09/2025;1;02/04/2025;37
202511;48;C8652;LDC;1050;S;82;10/09/2025;1;02/04/2025;37
202511;48;C8654;LDC;1050;S;72;20/09/2025;1;12/04/2025;38
202511;48;C8664;LDC;SUPERCERDA;S;97;26/08/2025;1;03/03/2025;35
202511;48;C8665;ML;SUPERCERDA;S;52;10/10/2025;1;02/04/2025;41
202511;48;C8666;LDC;SUPERCERDA;S;64;28/09/2025;1;02/04/2025;40
202511;48;C8668;LDC;1050;S;103;20/08/2025;1;03/03/2025;34
202511;48;C8669;LDC;SUPERCERDA;S;62;30/09/2025;1;02/04/2025;40
202511;48;C8670;LDC;1050;S;69;23/09/2025;1;12/04/2025;39
202511;48;C8671;LDC;1050;S;98;25/08/2025;1;03/03/2025;35
202511;48;C8672;LDC;SUPERCERDA;S;61;01/10/2025;1;02/04/2025;40
202511;48;C8673;LDC;1050;S;98;25/08/2025;1;03/03/2025;35
202511;48;C8674;LDC;1050;S;98;25/08/2025;1;03/03/2025;35
202511;48;C8675;LDC;SUPERCERDA;S;88;04/09/2025;1;02/04/2025;36
202511;48;C8676;LDC;1050;S;59;03/10/2025;1;12/04/2025;40
202511;48;C8679;LDC;SUPERCERDA;S;84;08/09/2025;1;02/04/2025;37
202511;48;C8682;LDC;SUPERCERDA;S;83;09/09/2025;1;03/03/2025;37
202511;48;C8683;LDC;1050;S;93;30/08/2025;1;03/03/2025;35
202511;48;C8684;LDC;SUPERCERDA;S;78;14/09/2025;1;03/03/2025;38
202511;48;C8686;LDC;SUPERCERDA;S;86;06/09/2025;1;02/04/2025;36
202511;48;C8687;LDC;SUPERCERDA;S;67;25/09/2025;1;02/04/2025;39
202511;48;C8689;LDC;SUPERCERDA;S;97;26/08/2025;1;03/03/2025;35
202511;48;C8691;LDC;1050;S;97;26/08/2025;1;03/03/2025;35
202511;48;C8692;LDC;1050;S;84;08/09/2025;1;02/04/2025;37
202511;48;C8693;LDC;SUPERCERDA;S;55;07/10/2025;1;12/04/2025;41
202511;48;C8694;LDC;SUPERCERDA;S;31;31/10/2025;1;03/03/2025;44
202511;48;C8695;LDC;SUPERCERDA;S;84;08/09/2025;1;02/04/2025;37
202511;48;C8697;LDC;1050;S;91;01/09/2025;1;03/03/2025;36
202511;48;C8698;LDC;SUPERCERDA;S;83;09/09/2025;1;02/04/2025;37
202511;48;C8699;LDC;1050;N;19;12/11/2025;1;12/04/2025;41
202511;48;C8700;LDC;SUPERCERDA;N;19;12/11/2025;1;02/05/2025;41
202511;48;C8701;LDC;1050;S;77;15/09/2025;1;02/04/2025;38
202511;48;C8703;LDC;SUPERCERDA;S;42;20/10/2025;1;12/04/2025;43
202511;48;C8706;LDC;SUPERCERDA;S;86;06/09/2025;1;02/04/2025;36
202511;48;C8707;LDC;SUPERCERDA;S;83;09/09/2025;1;02/04/2025;37
202511;48;C8708;LDC;1050;S;90;02/09/2025;1;02/04/2025;36
202511;48;C8709;LDC;1050;S;75;17/09/2025;1;02/04/2025;38
202511;48;C8712;LDC;1050;S;83;09/09/2025;1;02/04/2025;37
202511;48;C8713;LDC;1050;S;91;01/09/2025;1;02/04/2025;36
202511;48;C8714;LDC;1050;S;87;05/09/2025;1;02/04/2025;36
202511;48;C8715;LDC;1050;S;75;17/09/2025;1;02/04/2025;38
202511;48;C8716;LDC;SUPERCERDA;S;80;12/09/2025;1;02/04/2025;37
202511;48;C8717;LDC;SUPERCERDA;S;80;12/09/2025;1;02/04/2025;37
202511;48;C8718;LDC;SUPERCERDA;S;90;02/09/2025;1;02/04/2025;36
202511;48;C8719;LDC;1050;S;84;08/09/2025;1;02/04/2025;37
202511;48;C8720;LDC;SUPERCERDA;S;90;02/09/2025;1;02/04/2025;36
202511;48;C8721;LDC;1050;S;93;30/08/2025;1;03/03/2025;35
202511;48;C8723;LDC;1050;S;87;05/09/2025;1;02/04/2025;36
202511;48;C8724;LDC;1050;S;83;09/09/2025;1;02/04/2025;37
202511;48;C8725;LDC;1050;S;65;27/09/2025;1;02/04/2025;39
202511;48;C8726;LDC;1050;S;87;05/09/2025;1;02/04/2025;36
202511;48;C8728;LDC;SUPERCERDA;S;41;21/10/2025;1;12/04/2025;43
202511;48;C8729;LDC;1050;S;49;13/10/2025;1;02/05/2025;42
202511;48;C8730;LDC;SUPERCERDA;S;56;06/10/2025;1;02/04/2025;41
202511;48;C8731;LDC;SUPERCERDA;S;90;02/09/2025;1;02/04/2025;36
202511;48;C8733;LDC;1050;S;56;06/10/2025;1;12/04/2025;41
202511;48;C8734;LDC;1050;S;26;05/11/2025;1;02/05/2025;45
202511;48;C8735;LDC;SUPERCERDA;S;80;12/09/2025;1;02/04/2025;37
202511;48;C8736;LDC;1050;S;76;16/09/2025;1;02/04/2025;38
202511;48;C8737;LDC;SUPERCERDA;S;90;02/09/2025;1;02/04/2025;36
202511;48;C8739;ML;SUPERCERDA;S;45;17/10/2025;1;02/04/2025;42
202511;48;C8740;LDC;1050;S;27;04/11/2025;1;02/05/2025;45
202511;48;C8746;LDC;SUPERCERDA;S;14;17/11/2025;1;02/04/2025;47
202511;48;C8747;LDC;1050;S;75;17/09/2025;1;02/04/2025;38
202511;48;C8749;LDC;SUPERCERDA;S;83;09/09/2025;1;02/04/2025;37
202511;48;C8752;LDC;1050;S;75;17/09/2025;1;02/04/2025;38
202511;48;C8753;LDC;SUPERCERDA;S;55;07/10/2025;1;12/04/2025;41
202511;48;C8754;LDC;1050;S;52;10/10/2025;1;12/04/2025;41
202511;48;C8756;ML;SUPERCERDA;S;24;07/11/2025;1;12/04/2025;45
202511;48;C8757;LDC;1050;S;73;19/09/2025;1;12/04/2025;38
202511;48;C8758;LDC;SUPERCERDA;S;66;26/09/2025;1;12/04/2025;39
202511;48;C8759;LDC;SUPERCERDA;S;35;27/10/2025;1;20/05/2025;44
202511;48;C8760;LDC;1050;S;59;03/10/2025;1;12/04/2025;40
202511;48;C8763;LDC;1050;S;69;23/09/2025;1;12/04/2025;39
202511;48;C8766;LDC;1050;N;19;12/11/2025;1;12/04/2025;41
202511;48;C8768;LDC;SUPERCERDA;S;69;23/09/2025;1;12/04/2025;39
202511;48;C8772;LDC;SUPERCERDA;S;16;15/11/2025;1;12/04/2025;46
202511;48;C8773;LDC;1050;S;53;09/10/2025;1;12/04/2025;41
202511;48;C8774;LDC;SUPERCERDA;S;62;30/09/2025;1;12/04/2025;40
202511;48;C8775;LDC;1050;S;20;11/11/2025;1;20/05/2025;46
202511;48;C8776;LDC;1050;S;37;25/10/2025;1;12/04/2025;43
202511;48;C8779;LDC;1050;S;72;20/09/2025;1;12/04/2025;38
202511;48;C8781;LDC;1050;S;41;21/10/2025;1;11/04/2025;43
202511;48;C8788;LDC;1050;S;9;22/11/2025;1;15/06/2025;47
202511;48;C8789;LDC;SUPERCERDA;S;55;07/10/2025;1;12/04/2025;41
202511;48;C8790;LDC;SUPERCERDA;S;21;10/11/2025;1;02/05/2025;46
202511;48;C8791;LDC;1050;S;49;13/10/2025;1;02/05/2025;42
202511;48;C8792;LDC;SUPERCERDA;S;54;08/10/2025;1;12/04/2025;41
202511;48;C8793;LDC;1050;S;55;07/10/2025;1;12/04/2025;41
202511;48;C8795;LDC;1050;S;11;20/11/2025;1;20/05/2025;47
202511;48;C8796;LDC;1050;S;45;17/10/2025;1;02/05/2025;42
202511;48;C8797;LDC;1050;S;35;27/10/2025;1;20/05/2025;44
202511;48;C8798;ML;SUPERCERDA;S;59;03/10/2025;1;12/04/2025;40
202511;48;C8801;LDC;1050;S;52;10/10/2025;1;12/04/2025;41
202511;48;C8802;LDC;SUPERCERDA;S;55;07/10/2025;1;12/04/2025;41
202511;48;C8804;LDC;SUPERCERDA;S;42;20/10/2025;1;20/05/2025;43
202511;48;C8805;LDC;1050;S;50;12/10/2025;1;12/04/2025;42
202511;48;C8806;ML;SUPERCERDA;S;59;03/10/2025;1;12/04/2025;40
202511;48;C8808;LDC;1050;S;66;26/09/2025;1;12/04/2025;39
202511;48;C8809;LDC;1050;S;50;12/10/2025;1;12/04/2025;42
202511;48;C8810;LDC;SUPERCERDA;S;45;17/10/2025;1;02/05/2025;42
202511;48;C8811;LDC;1050;S;52;10/10/2025;1;12/04/2025;41
202511;48;C8812;ML;SUPERCERDA;S;59;03/10/2025;1;12/04/2025;40
202511;48;C8816;LDC;1050;S;49;13/10/2025;1;02/05/2025;42
202511;48;C8817;LDC;SUPERCERDA;S;52;10/10/2025;1;12/04/2025;41
